fid,id,fire_pct,_mean,ECO_NAME,area,fired_eurasia_4326_pc,fired_russia_china_japan_4326_pc,layer,_CMI_mean
"2399",5284,3.63808153236198,6.67441860465116,Fraser Plateau and Basin complex,"6245",,,Fraser_Plateau_complex,0.175932205960912
"2400",5285,23.3307426587183,5.7906976744186,Fraser Plateau and Basin complex,"6396",,,Fraser_Plateau_complex,0.0574193542462684
"2401",5286,43.5298405214838,5.22093023255814,Fraser Plateau and Basin complex,"6544",,,Fraser_Plateau_complex,-0.0456626472702946
"2402",5287,11.9284452002901,1.97674418604651,Fraser Plateau and Basin complex,"3111",,,Fraser_Plateau_complex,0.183684207891163
"2403",5365,0.446442309323943,3.45348837209302,Fraser Plateau and Basin complex,"4586",,,Fraser_Plateau_complex,0.341333334644635
"2404",5366,2.50084192504295,5.33720930232558,Fraser Plateau and Basin complex,"6321",,,Fraser_Plateau_complex,0.100874997745268
"2405",5367,17.5416199568519,4.66279069767442,Fraser Plateau and Basin complex,"6470",,,Fraser_Plateau_complex,-0.0283928565082273
"2406",5368,44.0450115030274,3.81395348837209,Fraser Plateau and Basin complex,"6618",,,Fraser_Plateau_complex,-0.205624998919666
"2407",5369,2.98519635960219,1.58139534883721,Fraser Plateau and Basin complex,"1002",,,Fraser_Plateau_complex,0.557777762413025
"2408",5448,0.486578744482149,3.98863636363636,Fraser Plateau and Basin complex,"4288",,,Fraser_Plateau_complex,0.351428572620664
"2409",5449,0.496508973325344,3.89772727272727,Fraser Plateau and Basin complex,"3928",,,Fraser_Plateau_complex,0.167021278291941
"2410",5450,9.75760429835131,4.35227272727273,Fraser Plateau and Basin complex,"6402",,,Fraser_Plateau_complex,-0.115194805450254
"2411",5451,9.2464612317066,1.57954545454545,Fraser Plateau and Basin complex,"5392",,,Fraser_Plateau_complex,-0.10238806313988
"2412",5530,0.207395871365235,1.73809523809524,Fraser Plateau and Basin complex,"841",,,Fraser_Plateau_complex,0.433333324889342
"2413",5531,1.09700047151054,1.53571428571429,Fraser Plateau and Basin complex,"109",,,Fraser_Plateau_complex,0.319999992847443
"2414",5532,5.80872156867655,5.96428571428571,Fraser Plateau and Basin complex,"5664",,,Fraser_Plateau_complex,-0.13986301156756
"2415",5533,38.6341807158144,2.60714285714286,Fraser Plateau and Basin complex,"2434",,,Fraser_Plateau_complex,-0.263214294133442
"2416",5615,11.2301587099348,2.43181818181818,Fraser Plateau and Basin complex,"2034",,,Fraser_Plateau_complex,-0.0322222232266709
"2417",26298,,0.488372093023256,Hengduan Mountains subalpine conifer forests,"998",,0,Henguan_subalpine_conifer_forest,0.560000002384186
"2418",26299,,0.313953488372093,Hengduan Mountains subalpine conifer forests,"260",,0.01654951412298,Henguan_subalpine_conifer_forest,0.579999983310699
"2419",26380,,0.441860465116279,Hengduan Mountains subalpine conifer forests,"4032",,0.0546152168139064,Henguan_subalpine_conifer_forest,0.582058804876664
"2420",26381,,0.627906976744186,Hengduan Mountains subalpine conifer forests,"5731",,0.0445977378351274,Henguan_subalpine_conifer_forest,0.269411768399033
"2421",26382,,0.302325581395349,Hengduan Mountains subalpine conifer forests,"2856",,0.290043707537345,Henguan_subalpine_conifer_forest,0.102799997627735
"2422",26383,,1.47674418604651,Hengduan Mountains subalpine conifer forests,"283",,0.0230585396656955,Henguan_subalpine_conifer_forest,0.175000002607703
"2423",26462,,0.545454545454545,Hengduan Mountains subalpine conifer forests,"498",,0,Henguan_subalpine_conifer_forest,0.419999986886978
"2424",26463,,0.681818181818182,Hengduan Mountains subalpine conifer forests,"3084",,0.205465227458356,Henguan_subalpine_conifer_forest,0.0889999960859617
"2425",26464,,0.477272727272727,Hengduan Mountains subalpine conifer forests,"4443",,0.320002118520345,Henguan_subalpine_conifer_forest,0.184210527492197
"2426",26465,,0.534090909090909,Hengduan Mountains subalpine conifer forests,"7111",,0.446948700770176,Henguan_subalpine_conifer_forest,0.0920634899465811
"2427",26466,,1.43181818181818,Hengduan Mountains subalpine conifer forests,"6370",,0.26094237121658,Henguan_subalpine_conifer_forest,0.047857142851821
"2428",26467,,3.20454545454545,Hengduan Mountains subalpine conifer forests,"3118",,3.37160297757668,Henguan_subalpine_conifer_forest,0.107407405696533
"2429",26544,,0.372093023255814,Hengduan Mountains subalpine conifer forests,"204",,0.0500956804580674,Henguan_subalpine_conifer_forest,0.130324567329825
"2430",26545,,0.802325581395349,Hengduan Mountains subalpine conifer forests,"3177",,0.0951688874446922,Henguan_subalpine_conifer_forest,-0.0253333300352097
"2431",26546,,0.465116279069767,Hengduan Mountains subalpine conifer forests,"2756",,0.0802512816423101,Henguan_subalpine_conifer_forest,0.259130432472929
"2432",26547,,0.593023255813954,Hengduan Mountains subalpine conifer forests,"2230",,0.815219453535649,Henguan_subalpine_conifer_forest,0.0610526308025184
"2433",26548,,2.1046511627907,Hengduan Mountains subalpine conifer forests,"8004",,2.6451002315066,Henguan_subalpine_conifer_forest,0.130140844260303
"2434",26549,,1.36046511627907,Hengduan Mountains subalpine conifer forests,"5181",,4.62463452753736,Henguan_subalpine_conifer_forest,0.137659575076813
"2435",26627,,1.23255813953488,Hengduan Mountains subalpine conifer forests,"722",,0.0736966508866157,Henguan_subalpine_conifer_forest,0.330000013113022
"2436",26628,,1.53488372093023,Hengduan Mountains subalpine conifer forests,"4155",,1.51987224353245,Henguan_subalpine_conifer_forest,0.311666668289238
"2437",26629,,1.44186046511628,Hengduan Mountains subalpine conifer forests,"7756",,1.60941248313741,Henguan_subalpine_conifer_forest,0.0388059698378862
"2438",26630,,2.17441860465116,Hengduan Mountains subalpine conifer forests,"6859",,2.05701338412279,Henguan_subalpine_conifer_forest,-0.0505172407639952
"2439",26631,,1.32558139534884,Hengduan Mountains subalpine conifer forests,"6935",,5.67791243514474,Henguan_subalpine_conifer_forest,0.0544262291466604
"2440",26632,,0.674418604651163,Hengduan Mountains subalpine conifer forests,"2133",,5.41917341050333,Henguan_subalpine_conifer_forest,0.0129411790300818
"2441",26710,,3.29545454545455,Hengduan Mountains subalpine conifer forests,"737",,0.441467482498754,Henguan_subalpine_conifer_forest,0.404285722545215
"2442",26711,,3.11363636363636,Hengduan Mountains subalpine conifer forests,"2609",,0.577939599723242,Henguan_subalpine_conifer_forest,0.106363636187532
"2443",26712,,1.73863636363636,Hengduan Mountains subalpine conifer forests,"5772",,5.99389490679473,Henguan_subalpine_conifer_forest,-0.10040000140667
"2444",26713,,1.15909090909091,Hengduan Mountains subalpine conifer forests,"1275",,6.66124046426711,Henguan_subalpine_conifer_forest,-0.0499999986754523
"2445",30305,,1.82954545454545,Hokkaido deciduous forests,"1152",,0,Hokkaido_deciduous_forest,0.691999995708466
"2446",30387,,1.91860465116279,Hokkaido deciduous forests,"1179",,0,Hokkaido_deciduous_forest,0.649999976158142
"2447",30388,,2.96511627906977,Hokkaido deciduous forests,"1805",,0,Hokkaido_deciduous_forest,0.729333325227102
"2448",30467,,2.81395348837209,Hokkaido deciduous forests,"234",,0.0770408580778557,Hokkaido_deciduous_forest,0.649999976158142
"2449",30468,,3.7906976744186,Hokkaido deciduous forests,"3827",,0,Hokkaido_deciduous_forest,0.625277760956022
"2450",30469,,4.97674418604651,Hokkaido deciduous forests,"6500",,0,Hokkaido_deciduous_forest,0.659090903672305
"2451",30470,,0,Hokkaido deciduous forests,"71",,0,Hokkaido_deciduous_forest,
"2452",30550,,3.77272727272727,Hokkaido deciduous forests,"26",,0,Hokkaido_deciduous_forest,0.626700838859836
"2453",30551,,6.63636363636364,Hokkaido deciduous forests,"593",,0,Hokkaido_deciduous_forest,0.589999985694885
"2454",30552,,4.88636363636364,Hokkaido deciduous forests,"1729",,0,Hokkaido_deciduous_forest,0.69916666050752
"2455",30633,,3.37209302325581,Hokkaido deciduous forests,"2659",,0,Hokkaido_deciduous_forest,0.637999987602234
"2456",30634,,0.36046511627907,Hokkaido deciduous forests,"414",,0,Hokkaido_deciduous_forest,0.75
"2457",30467,,2.81395348837209,Hokkaido montane conifer forests,"4481",,0.0770408580778557,Hokkaido_montane_conifer_forest,0.637837825594722
"2458",30468,,3.7906976744186,Hokkaido montane conifer forests,"2034",,0,Hokkaido_montane_conifer_forest,0.629166652758916
"2459",30469,,4.97674418604651,Hokkaido montane conifer forests,"843",,0,Hokkaido_montane_conifer_forest,0.658571439129966
"2460",30549,,0.0681818181818182,Hokkaido montane conifer forests,"5",,0,Hokkaido_montane_conifer_forest,0.610000014305115
"2461",30550,,3.77272727272727,Hokkaido montane conifer forests,"4469",,0,Hokkaido_montane_conifer_forest,0.616739133129949
"2462",30551,,6.63636363636364,Hokkaido montane conifer forests,"7190",,0,Hokkaido_montane_conifer_forest,0.648051963998126
"2463",30552,,4.88636363636364,Hokkaido montane conifer forests,"4994",,0,Hokkaido_montane_conifer_forest,0.73156863451004
"2464",30632,,3.96511627906977,Hokkaido montane conifer forests,"3605",,0,Hokkaido_montane_conifer_forest,0.657837838739962
"2465",30633,,3.37209302325581,Hokkaido montane conifer forests,"4053",,0,Hokkaido_montane_conifer_forest,0.60685716015952
"2466",30634,,0.36046511627907,Hokkaido montane conifer forests,"453",,0,Hokkaido_montane_conifer_forest,0.75
"2467",30715,,4.41860465116279,Hokkaido montane conifer forests,"6187",,0,Hokkaido_montane_conifer_forest,0.637424230575562
"2468",30716,,0.209302325581395,Hokkaido montane conifer forests,"224",,0,Hokkaido_montane_conifer_forest,
"2469",30796,,1.79545454545455,Hokkaido montane conifer forests,"1525",,0,Hokkaido_montane_conifer_forest,0.680000007152557
"2470",30797,,0.965909090909091,Hokkaido montane conifer forests,"1769",,0,Hokkaido_montane_conifer_forest,0.636249989271164
"2471",30879,,0.0813953488372093,Hokkaido montane conifer forests,"33",,0,Hokkaido_montane_conifer_forest,
"2472",27116,,1.55681818181818,Huang He Plain mixed forests,"1416",,0.0953296681047302,Huang_He_plain_mixed_forest,-0.0863636390052058
"2473",27197,,0.383720930232558,Huang He Plain mixed forests,"925",,0.488350838425488,Huang_He_plain_mixed_forest,-0.195000000298023
"2474",27198,,2.06976744186047,Huang He Plain mixed forests,"2560",,6.53606306771433,Huang_He_plain_mixed_forest,0.00529411752872607
"2475",27279,,0.290697674418605,Huang He Plain mixed forests,"1239",,0.163017458569403,Huang_He_plain_mixed_forest,-0.259999990463257
"2476",27280,,0.686046511627907,Huang He Plain mixed forests,"5984",,15.2863969991736,Huang_He_plain_mixed_forest,-0.136944442987442
"2477",27281,,2.54651162790698,Huang He Plain mixed forests,"297",,0.00242509545064266,Huang_He_plain_mixed_forest,0.169575835854891
"2478",27361,,0.477272727272727,Huang He Plain mixed forests,"4571",,12.8728756237813,Huang_He_plain_mixed_forest,-0.251666662238893
"2479",27362,,1.44318181818182,Huang He Plain mixed forests,"4977",,17.7855137406063,Huang_He_plain_mixed_forest,-0.0826666668057442
"2480",27443,,0.627906976744186,Huang He Plain mixed forests,"1545",,1.14592160070285,Huang_He_plain_mixed_forest,-0.308333337306976
"2481",27444,,0.569767441860465,Huang He Plain mixed forests,"7038",,8.12709788012122,Huang_He_plain_mixed_forest,-0.202238807482506
"2482",27524,,0.372093023255814,Huang He Plain mixed forests,"512",,0.445284724365878,Huang_He_plain_mixed_forest,-0.389999985694885
"2483",27525,,0.13953488372093,Huang He Plain mixed forests,"8338",,1.03105083596277,Huang_He_plain_mixed_forest,-0.328860765771021
"2484",27526,,1.09302325581395,Huang He Plain mixed forests,"463",,0.356587817698708,Huang_He_plain_mixed_forest,-0.170000001788139
"2485",27607,,0.397727272727273,Huang He Plain mixed forests,"5736",,1.1584404103537,Huang_He_plain_mixed_forest,-0.346603779860263
"2486",27608,,0.443181818181818,Huang He Plain mixed forests,"5527",,1.45348320057583,Huang_He_plain_mixed_forest,-0.246274506636694
"2487",27688,,0.627906976744186,Huang He Plain mixed forests,"308",,2.76057142596516,Huang_He_plain_mixed_forest,-0.330000013113022
"2488",27689,,0.418604651162791,Huang He Plain mixed forests,"5607",,9.41357948394008,Huang_He_plain_mixed_forest,-0.369038451749545
"2489",27690,,0.418604651162791,Huang He Plain mixed forests,"1634",,8.00830719488511,Huang_He_plain_mixed_forest,-0.189166662593683
"2490",27771,,0.627906976744186,Huang He Plain mixed forests,"1332",,11.3708661718529,Huang_He_plain_mixed_forest,-0.33818182349205
"2491",27772,,0.151162790697674,Huang He Plain mixed forests,"8823",,7.28012991308246,Huang_He_plain_mixed_forest,-0.241604937999337
"2492",27773,,0.325581395348837,Huang He Plain mixed forests,"1973",,43.4977101968993,Huang_He_plain_mixed_forest,-0.18266666730245
"2493",27850,,0.181818181818182,Huang He Plain mixed forests,"633",,4.58437529161123,Huang_He_plain_mixed_forest,-0.432857138769967
"2494",27851,,0.159090909090909,Huang He Plain mixed forests,"41",,7.88060163958848,Huang_He_plain_mixed_forest,-0.412795687117509
"2495",27852,,0.363636363636364,Huang He Plain mixed forests,"1463",,19.7054246317415,Huang_He_plain_mixed_forest,-0.361999994516373
"2496",27853,,0.227272727272727,Huang He Plain mixed forests,"7148",,18.1691144686468,Huang_He_plain_mixed_forest,-0.286911770701408
"2497",27854,,0.409090909090909,Huang He Plain mixed forests,"8753",,31.7045747579813,Huang_He_plain_mixed_forest,-0.221481482739802
"2498",27855,,0.806818181818182,Huang He Plain mixed forests,"4668",,54.7133090569817,Huang_He_plain_mixed_forest,-0.0476744201814019
"2499",27856,,0.636363636363636,Huang He Plain mixed forests,"1332",,5.0192513165487,Huang_He_plain_mixed_forest,0.0992307708813594
"2500",27931,,0.255813953488372,Huang He Plain mixed forests,"31",,1.37579343604807,Huang_He_plain_mixed_forest,-0.450132486384755
"2501",27932,,0.395348837209302,Huang He Plain mixed forests,"4508",,15.5579279608594,Huang_He_plain_mixed_forest,-0.446363632651893
"2502",27933,,0.779069767441861,Huang He Plain mixed forests,"7979",,19.085218394567,Huang_He_plain_mixed_forest,-0.42631579151279
"2503",27934,,0.372093023255814,Huang He Plain mixed forests,"8014",,15.5542898987552,Huang_He_plain_mixed_forest,-0.387297298054437
"2504",27935,,0.5,Huang He Plain mixed forests,"8705",,24.4213572633325,Huang_He_plain_mixed_forest,-0.309500006958842
"2505",27936,,0.709302325581395,Huang He Plain mixed forests,"8823",,29.9294751731431,Huang_He_plain_mixed_forest,-0.26374999973923
"2506",27937,,1.25581395348837,Huang He Plain mixed forests,"8926",,59.8526860083831,Huang_He_plain_mixed_forest,-0.120625001005828
"2507",27938,,1.06976744186047,Huang He Plain mixed forests,"8336",,43.1312555511703,Huang_He_plain_mixed_forest,0.0781818166278399
"2508",28012,,0.372093023255814,Huang He Plain mixed forests,"2196",,0.981101413285575,Huang_He_plain_mixed_forest,-0.42363635382869
"2509",28013,,0.27906976744186,Huang He Plain mixed forests,"7728",,10.196777553045,Huang_He_plain_mixed_forest,-0.442763161502386
"2510",28014,,0.418604651162791,Huang He Plain mixed forests,"8443",,7.7252350863493,Huang_He_plain_mixed_forest,-0.419876533893891
"2511",28015,,0.453488372093023,Huang He Plain mixed forests,"8555",,7.70356069130606,Huang_He_plain_mixed_forest,-0.392469134227729
"2512",28016,,0.302325581395349,Huang He Plain mixed forests,"8664",,14.943201151595,Huang_He_plain_mixed_forest,-0.329012353847056
"2513",28017,,0.465116279069767,Huang He Plain mixed forests,"8771",,10.9630091435127,Huang_He_plain_mixed_forest,-0.250370368913368
"2514",28018,,1.16279069767442,Huang He Plain mixed forests,"8875",,48.2038636520782,Huang_He_plain_mixed_forest,-0.189382714989745
"2515",28019,,2.11627906976744,Huang He Plain mixed forests,"8817",,69.322925252948,Huang_He_plain_mixed_forest,-0.0169135801218174
"2516",28020,,0.697674418604651,Huang He Plain mixed forests,"1615",,4.39459597708374,Huang_He_plain_mixed_forest,0.144285717180797
"2517",28094,,0.232558139534884,Huang He Plain mixed forests,"1241",,0.931377604725482,Huang_He_plain_mixed_forest,-0.436999997496605
"2518",28095,,0.197674418604651,Huang He Plain mixed forests,"8270",,5.42851663882854,Huang_He_plain_mixed_forest,-0.428536587372059
"2519",28096,,0.151162790697674,Huang He Plain mixed forests,"8386",,1.62237711767892,Huang_He_plain_mixed_forest,-0.413292676210403
"2520",28097,,0.395348837209302,Huang He Plain mixed forests,"8499",,5.81641289231209,Huang_He_plain_mixed_forest,-0.397439027341401
"2521",28098,,0.267441860465116,Huang He Plain mixed forests,"8610",,10.8438143989831,Huang_He_plain_mixed_forest,-0.350853665209398
"2522",28099,,0.302325581395349,Huang He Plain mixed forests,"8718",,30.252188141834,Huang_He_plain_mixed_forest,-0.237073171611239
"2523",28100,,0.790697674418605,Huang He Plain mixed forests,"8823",,37.0959599055503,Huang_He_plain_mixed_forest,-0.166341464966536
"2524",28101,,2.08139534883721,Huang He Plain mixed forests,"8926",,87.3556805168609,Huang_He_plain_mixed_forest,-0.0939024386064308
"2525",28102,,1.86046511627907,Huang He Plain mixed forests,"3662",,35.1269267816336,Huang_He_plain_mixed_forest,0.0567647054353181
"2526",28176,,0.568181818181818,Huang He Plain mixed forests,"4803",,4.38445310237936,Huang_He_plain_mixed_forest,-0.425957438793588
"2527",28177,,0.636363636363636,Huang He Plain mixed forests,"4743",,5.81177677159424,Huang_He_plain_mixed_forest,-0.406666666269302
"2528",28178,,0.409090909090909,Huang He Plain mixed forests,"6368",,2.68714788683748,Huang_He_plain_mixed_forest,-0.32583332657814
"2529",28179,,0.409090909090909,Huang He Plain mixed forests,"8555",,17.4193579907249,Huang_He_plain_mixed_forest,-0.339625004678965
"2530",28180,,0.113636363636364,Huang He Plain mixed forests,"8664",,1.1143189904963,Huang_He_plain_mixed_forest,-0.236999996565282
"2531",28181,,0.272727272727273,Huang He Plain mixed forests,"8771",,21.8708820971279,Huang_He_plain_mixed_forest,-0.138999997638166
"2532",28182,,1.59090909090909,Huang He Plain mixed forests,"8875",,57.2602689027584,Huang_He_plain_mixed_forest,-0.0605000006267801
"2533",28183,,1.44318181818182,Huang He Plain mixed forests,"3568",,30.3138651421019,Huang_He_plain_mixed_forest,-0.023684210879238
"2534",28258,,0.802325581395349,Huang He Plain mixed forests,"649",,0.249040595001369,Huang_He_plain_mixed_forest,-0.39200000166893
"2535",28259,,0.476744186046512,Huang He Plain mixed forests,"5130",,3.73763002973342,Huang_He_plain_mixed_forest,-0.368235289466147
"2536",28261,,0.593023255813954,Huang He Plain mixed forests,"4546",,13.4349534628097,Huang_He_plain_mixed_forest,-0.32065217456092
"2537",28262,,0.116279069767442,Huang He Plain mixed forests,"8610",,6.4419236334466,Huang_He_plain_mixed_forest,-0.219753083255556
"2538",28263,,0.0581395348837209,Huang He Plain mixed forests,"8718",,2.51849114782102,Huang_He_plain_mixed_forest,-0.0653086426311437
"2539",28264,,1.01162790697674,Huang He Plain mixed forests,"8823",,36.1053838530142,Huang_He_plain_mixed_forest,-0.0316666676239534
"2540",28265,,1.69767441860465,Huang He Plain mixed forests,"7835",,34.9871079730874,Huang_He_plain_mixed_forest,0.127464789661094
"2541",28340,,0.5,Huang He Plain mixed forests,"2379",,0.394401430889506,Huang_He_plain_mixed_forest,-0.327619041715349
"2542",28341,,0.0232558139534884,Huang He Plain mixed forests,"360",,0.144820216196488,Huang_He_plain_mixed_forest,-0.330000013113022
"2543",28343,,0.174418604651163,Huang He Plain mixed forests,"4002",,4.64068024789101,Huang_He_plain_mixed_forest,-0.206666664116912
"2544",28344,,0.0116279069767442,Huang He Plain mixed forests,"8630",,1.39002440412583,Huang_He_plain_mixed_forest,-0.0262962955935502
"2545",28345,,0.441860465116279,Huang He Plain mixed forests,"4637",,4.38454419137803,Huang_He_plain_mixed_forest,0.0574999994132668
"2546",28346,,2.25581395348837,Huang He Plain mixed forests,"7880",,47.645126885973,Huang_He_plain_mixed_forest,0.107361110729269
"2547",28347,,2.91860465116279,Huang He Plain mixed forests,"302",,23.4763485104944,Huang_He_plain_mixed_forest,0.234603765924585
"2548",28425,,0.0795454545454545,Huang He Plain mixed forests,"4632",,1.54910925147721,Huang_He_plain_mixed_forest,-0.0890909115021879
"2549",28426,,0.181818181818182,Huang He Plain mixed forests,"7893",,3.32304769189721,Huang_He_plain_mixed_forest,-0.0590476189104338
"2550",28427,,0.0568181818181818,Huang He Plain mixed forests,"714",,0.153121823215528,Huang_He_plain_mixed_forest,0.0199999995529652
"2551",28428,,0.625,Huang He Plain mixed forests,"118",,4.84086269586708,Huang_He_plain_mixed_forest,0.142653520505426
"2552",28429,,2.125,Huang He Plain mixed forests,"38",,14.6240842549323,Huang_He_plain_mixed_forest,0.159999996423721
"2553",28506,,0.0581395348837209,Huang He Plain mixed forests,"1270",,0.384613290066305,Huang_He_plain_mixed_forest,-0.140000000596046
"2554",28507,,0.197674418604651,Huang He Plain mixed forests,"7515",,3.65621285173781,Huang_He_plain_mixed_forest,-0.0382857134299619
"2555",28508,,0.0348837209302326,Huang He Plain mixed forests,"191",,0.00249966158726195,Huang_He_plain_mixed_forest,
"2556",28589,,0.186046511627907,Huang He Plain mixed forests,"3709",,0.279403211098522,Huang_He_plain_mixed_forest,0.0245945963102418
"2557",28590,,0.104651162790698,Huang He Plain mixed forests,"661",,0.012546072601782,Huang_He_plain_mixed_forest,
"2558",28671,,0.136363636363636,Huang He Plain mixed forests,"921",,0.251614702207597,Huang_He_plain_mixed_forest,0.0900000035762787
"2559",1751,2.50920072590084,4.68181818181818,Interior Alaska-Yukon lowland taiga,"230",,,Interior_Alaska-Yukon_lowland - NP,0.436000001430511
"2560",1833,6.14683019227056,3,Interior Alaska-Yukon lowland taiga,"556",,,Interior_Alaska-Yukon_lowland - NP,0.387499995529652
"2561",1914,22.9136320239491,1.26744186046512,Interior Alaska-Yukon lowland taiga,"129",,,Interior_Alaska-Yukon_lowland - NP,0.420520672763745
"2562",1915,2.46340928468515,1.68604651162791,Interior Alaska-Yukon lowland taiga,"135",,,Interior_Alaska-Yukon_lowland - NP,0.391808665945847
"2563",1997,3.2074867375534,1.54545454545455,Interior Alaska-Yukon lowland taiga,"1387",,,Interior_Alaska-Yukon_lowland - NP,0.321428570364203
"2564",1998,0.0245863414253248,1.93181818181818,Interior Alaska-Yukon lowland taiga,"1001",,,Interior_Alaska-Yukon_lowland - NP,0.414117657086428
"2565",2078,11.3680965564597,1.3953488372093,Interior Alaska-Yukon lowland taiga,"66",,,Interior_Alaska-Yukon_lowland - NP,0.377677836506758
"2566",2079,0.650087557758609,1.72093023255814,Interior Alaska-Yukon lowland taiga,"3076",,,Interior_Alaska-Yukon_lowland - NP,0.336595745162761
"2567",2080,0.201261344318044,2.83720930232558,Interior Alaska-Yukon lowland taiga,"890",,,Interior_Alaska-Yukon_lowland - NP,0.449000006914139
"2568",2161,1.58735553226108,1.65116279069767,Interior Alaska-Yukon lowland taiga,"741",,,Interior_Alaska-Yukon_lowland - NP,0.269999995827675
"2569",2162,1.03410470714113,2.69767441860465,Interior Alaska-Yukon lowland taiga,"3814",,,Interior_Alaska-Yukon_lowland - NP,0.406999995807807
"2570",2243,3.17968270974614,1.85227272727273,Interior Alaska-Yukon lowland taiga,"2616",,,Interior_Alaska-Yukon_lowland - NP,0.502439029333068
"2571",2244,0.942257734190617,2.09090909090909,Interior Alaska-Yukon lowland taiga,"1185",,,Interior_Alaska-Yukon_lowland - NP,0.552499998360872
"2572",2325,6.58986948589057,1.24418604651163,Interior Alaska-Yukon lowland taiga,"1362",,,Interior_Alaska-Yukon_lowland - NP,0.422380941254752
"2573",2326,0.79562408137902,1.16279069767442,Interior Alaska-Yukon lowland taiga,"4189",,,Interior_Alaska-Yukon_lowland - NP,0.507419358338079
"2574",2327,0.756175524118305,1.17441860465116,Interior Alaska-Yukon lowland taiga,"1207",,,Interior_Alaska-Yukon_lowland - NP,0.59200001557668
"2575",2406,1.05124680889371,0.674418604651163,Interior Alaska-Yukon lowland taiga,"54",,,Interior_Alaska-Yukon_lowland - NP,0.457485951981097
"2576",2407,3.33755496949642,0.744186046511628,Interior Alaska-Yukon lowland taiga,"2099",,,Interior_Alaska-Yukon_lowland - NP,0.572187507525086
"2577",2408,0.0161426299171477,1.52325581395349,Interior Alaska-Yukon lowland taiga,"1358",,,Interior_Alaska-Yukon_lowland - NP,0.662173919055773
"2578",31204,,0,Kamchatka-Kurile meadows and sparse forests,"3",0,,Kamchatka_forest,
"2579",31205,,0.409090909090909,Kamchatka-Kurile meadows and sparse forests,"713",0,,Kamchatka_forest,
"2580",31286,,0.386363636363636,Kamchatka-Kurile meadows and sparse forests,"634",0,,Kamchatka_forest,
"2581",31368,,0.0357142857142857,Kamchatka-Kurile meadows and sparse forests,"16",0,,Kamchatka_forest,
"2582",31449,,0.431818181818182,Kamchatka-Kurile meadows and sparse forests,"262",0,,Kamchatka_forest,
"2583",31611,,0.0465116279069767,Kamchatka-Kurile meadows and sparse forests,"139",0,,Kamchatka_forest,
"2584",31692,,0,Kamchatka-Kurile meadows and sparse forests,"4",0,,Kamchatka_forest,
"2585",31693,,0.443181818181818,Kamchatka-Kurile meadows and sparse forests,"400",0,,Kamchatka_forest,
"2586",31767,,1.44186046511628,Kamchatka-Kurile meadows and sparse forests,"288",0.0222260346928159,,Kamchatka_forest,0.819999992847443
"2587",31768,,18.6627906976744,Kamchatka-Kurile meadows and sparse forests,"3158",0.136140295877993,,Kamchatka_forest,0.851463416727578
"2588",31769,,26.2441860465116,Kamchatka-Kurile meadows and sparse forests,"3987",0.164926875447031,,Kamchatka_forest,0.859038472175598
"2589",31770,,12.5348837209302,Kamchatka-Kurile meadows and sparse forests,"2150",0,,Kamchatka_forest,0.863333344459534
"2590",31771,,3.62790697674419,Kamchatka-Kurile meadows and sparse forests,"575",0,,Kamchatka_forest,0.870000004768372
"2591",31773,,0.244186046511628,Kamchatka-Kurile meadows and sparse forests,"400",0,,Kamchatka_forest,
"2592",31773,,0.244186046511628,Kamchatka-Kurile meadows and sparse forests,"121",0,,Kamchatka_forest,
"2593",31774,,1.55813953488372,Kamchatka-Kurile meadows and sparse forests,"1264",0,,Kamchatka_forest,
"2594",31849,,3.81395348837209,Kamchatka-Kurile meadows and sparse forests,"1122",0.170294239843009,,Kamchatka_forest,0.776666641235352
"2595",31850,,10.3720930232558,Kamchatka-Kurile meadows and sparse forests,"5822",28.1275235826203,,Kamchatka_forest,0.827999985218048
"2596",31851,,8.59302325581395,Kamchatka-Kurile meadows and sparse forests,"6093",0.0910163316648362,,Kamchatka_forest,0.843580248179259
"2597",31852,,6.33720930232558,Kamchatka-Kurile meadows and sparse forests,"6245",0.00696344560844581,,Kamchatka_forest,0.866913590166304
"2598",31853,,12.3488372093023,Kamchatka-Kurile meadows and sparse forests,"6396",0.0101831158477509,,Kamchatka_forest,0.862098761546759
"2599",31854,,24.6395348837209,Kamchatka-Kurile meadows and sparse forests,"5177",0,,Kamchatka_forest,0.869642862251827
"2600",31855,,6.34883720930233,Kamchatka-Kurile meadows and sparse forests,"1121",0.0291513514691472,,Kamchatka_forest,0.839999973773956
"2601",31856,,0.581395348837209,Kamchatka-Kurile meadows and sparse forests,"128",0,,Kamchatka_forest,
"2602",31856,,0.581395348837209,Kamchatka-Kurile meadows and sparse forests,"362",0,,Kamchatka_forest,
"2603",31930,,4.77272727272727,Kamchatka-Kurile meadows and sparse forests,"1853",0,,Kamchatka_forest,0.769999980926514
"2604",31931,,3.80681818181818,Kamchatka-Kurile meadows and sparse forests,"5519",3.46861462891287,,Kamchatka_forest,0.791973678689254
"2605",31932,,2.88636363636364,Kamchatka-Kurile meadows and sparse forests,"2904",0.0577436921670996,,Kamchatka_forest,0.832195120613749
"2606",31933,,1.92045454545455,Kamchatka-Kurile meadows and sparse forests,"2024",0.0265316580256877,,Kamchatka_forest,0.892857155629567
"2607",31934,,1.46590909090909,Kamchatka-Kurile meadows and sparse forests,"3713",0.0480241979954366,,Kamchatka_forest,0.908400012254715
