fid,id,fire_pct,_mean,ECO_NAME,area,fired_eurasia_4326_pc,fired_russia_china_japan_4326_pc,layer
"945",9716,0.291454278042631,11.1627906976744,Central Canadian Shield forests,"6835",,,Central_Canadian_shield_forest
"946",9717,0.0863497914942759,8.66279069767442,Central Canadian Shield forests,"6977",,,Central_Canadian_shield_forest
"947",9718,1.03994482484249,11.4186046511628,Central Canadian Shield forests,"7116",,,Central_Canadian_shield_forest
"948",9719,0.029909585517161,6.69767441860465,Central Canadian Shield forests,"1323",,,Central_Canadian_shield_forest
"949",9796,23.8096171085659,19.3977272727273,Central Canadian Shield forests,"2401",,,Central_Canadian_shield_forest
"950",9797,11.3288242992011,9.80681818181818,Central Canadian Shield forests,"6763",,,Central_Canadian_shield_forest
"951",9798,2.03755284235578,7.95454545454545,Central Canadian Shield forests,"6906",,,Central_Canadian_shield_forest
"952",9799,1.61149856324769,4.71590909090909,Central Canadian Shield forests,"6905",,,Central_Canadian_shield_forest
"953",9800,6.8383441586938,9.29545454545454,Central Canadian Shield forests,"1109",,,Central_Canadian_shield_forest
"954",9878,23.8191492876119,8.98809523809524,Central Canadian Shield forests,"810",,,Central_Canadian_shield_forest
"955",9879,41.8241873484404,10.8690476190476,Central Canadian Shield forests,"6691",,,Central_Canadian_shield_forest
"956",9880,3.74962424005054,7.33333333333333,Central Canadian Shield forests,"6835",,,Central_Canadian_shield_forest
"957",9881,2.66333875134364,8.69047619047619,Central Canadian Shield forests,"6974",,,Central_Canadian_shield_forest
"958",9882,1.73309528277432,11.1904761904762,Central Canadian Shield forests,"1003",,,Central_Canadian_shield_forest
"959",9960,27.8110492727095,9.77272727272727,Central Canadian Shield forests,"4167",,,Central_Canadian_shield_forest
"960",9961,13.5308547464749,5.38636363636364,Central Canadian Shield forests,"6763",,,Central_Canadian_shield_forest
"961",9962,0.337654832781373,8.18181818181818,Central Canadian Shield forests,"6887",,,Central_Canadian_shield_forest
"962",9963,3.86749612301663,5.76136363636364,Central Canadian Shield forests,"936",,,Central_Canadian_shield_forest
"963",10042,6.38975012256781,4.32558139534884,Central Canadian Shield forests,"595",,,Central_Canadian_shield_forest
"964",10043,19.7367875245877,4.30232558139535,Central Canadian Shield forests,"6672",,,Central_Canadian_shield_forest
"965",10044,0.863586655631338,3.69767441860465,Central Canadian Shield forests,"4907",,,Central_Canadian_shield_forest
"966",10045,9.67871470670446,4.27906976744186,Central Canadian Shield forests,"191",,,Central_Canadian_shield_forest
"967",10124,12.9340212292693,4.91860465116279,Central Canadian Shield forests,"4913",,,Central_Canadian_shield_forest
"968",10125,3.73330670908753,3.93023255813953,Central Canadian Shield forests,"3244",,,Central_Canadian_shield_forest
"969",10206,13.8635397036964,3.46590909090909,Central Canadian Shield forests,"1482",,,Central_Canadian_shield_forest
"970",10207,25.3862580666829,4.93181818181818,Central Canadian Shield forests,"2659",,,Central_Canadian_shield_forest
"971",10288,11.0730280098081,7.90697674418605,Central Canadian Shield forests,"3918",,,Central_Canadian_shield_forest
"972",10370,13.6941760014282,1.56976744186047,Central Canadian Shield forests,"1905",,,Central_Canadian_shield_forest
"973",10452,12.3992227701823,0.772727272727273,Central Canadian Shield forests,"30",,,Central_Canadian_shield_forest
"974",17996,,2.27272727272727,Central European mixed forests,"1853",0.0458839865528057,,Central_European_mixed_forest
"975",17997,,1,Central European mixed forests,"709",0,,Central_European_mixed_forest
"976",18078,,5.24418604651163,Central European mixed forests,"2006",0.231321830282933,,Central_European_mixed_forest
"977",18079,,1.25581395348837,Central European mixed forests,"3464",0.0906282839377727,,Central_European_mixed_forest
"978",18080,,1.32558139534884,Central European mixed forests,"825",0.0505803327846375,,Central_European_mixed_forest
"979",18159,,5.34883720930233,Central European mixed forests,"450",0.594439807378607,,Central_European_mixed_forest
"980",18160,,3.02325581395349,Central European mixed forests,"6449",0.369282764756552,,Central_European_mixed_forest
"981",18161,,1.41860465116279,Central European mixed forests,"4222",0.0576577651591443,,Central_European_mixed_forest
"982",18242,,9.23863636363636,Central European mixed forests,"5510",0.0529466610765629,,Central_European_mixed_forest
"983",18243,,2.48863636363636,Central European mixed forests,"6278",0.238806714725125,,Central_European_mixed_forest
"984",18244,,2.47727272727273,Central European mixed forests,"255",0.0316517260185742,,Central_European_mixed_forest
"985",18244,,2.47727272727273,Central European mixed forests,"313",0.0316517260185742,,Central_European_mixed_forest
"986",18323,,5.08333333333333,Central European mixed forests,"1322",1.07323765785214,,Central_European_mixed_forest
"987",18324,,6.72619047619048,Central European mixed forests,"6618",0.287059941903138,,Central_European_mixed_forest
"988",18325,,2.39285714285714,Central European mixed forests,"490",0.0639079363919822,,Central_European_mixed_forest
"989",18325,,2.39285714285714,Central European mixed forests,"2093",0.0639079363919822,,Central_European_mixed_forest
"990",18326,,1.66666666666667,Central European mixed forests,"2924",0.402794113637114,,Central_European_mixed_forest
"991",18405,,8.31818181818182,Central European mixed forests,"529",0.111957679797217,,Central_European_mixed_forest
"992",18406,,4.48863636363636,Central European mixed forests,"4817",0.0541740424029844,,Central_European_mixed_forest
"993",18407,,3.78409090909091,Central European mixed forests,"5172",0.142355305852902,,Central_European_mixed_forest
"994",18408,,2.19318181818182,Central European mixed forests,"3779",0.174092201747969,,Central_European_mixed_forest
"995",18409,,2.19318181818182,Central European mixed forests,"899",0.960998759127876,,Central_European_mixed_forest
"996",18486,,4.73863636363636,Central European mixed forests,"200",0,,Central_European_mixed_forest
"997",18487,,5.02272727272727,Central European mixed forests,"2834",0,,Central_European_mixed_forest
"998",18488,,4.64772727272727,Central European mixed forests,"6618",0,,Central_European_mixed_forest
"999",18489,,3.27272727272727,Central European mixed forests,"31",0.00641167834599829,,Central_European_mixed_forest
"1000",18489,,3.27272727272727,Central European mixed forests,"1682",0.00641167834599829,,Central_European_mixed_forest
"1001",18490,,1.92045454545455,Central European mixed forests,"3727",0.391842421135977,,Central_European_mixed_forest
"1002",18491,,1.92045454545455,Central European mixed forests,"1766",1.19998003664244,,Central_European_mixed_forest
"1003",18492,,1.97727272727273,Central European mixed forests,"834",0.00603034045608277,,Central_European_mixed_forest
"1004",18569,,5.78571428571429,Central European mixed forests,"855",0,,Central_European_mixed_forest
"1005",18570,,5.26190476190476,Central European mixed forests,"6264",0,,Central_European_mixed_forest
"1006",18571,,4.21428571428571,Central European mixed forests,"6667",0,,Central_European_mixed_forest
"1007",18572,,2.05952380952381,Central European mixed forests,"921",0.0316944640442157,,Central_European_mixed_forest
"1008",18572,,2.05952380952381,Central European mixed forests,"315",0.0316944640442157,,Central_European_mixed_forest
"1009",18573,,2.0952380952381,Central European mixed forests,"2035",0.220739679282626,,Central_European_mixed_forest
"1010",18574,,0.630952380952381,Central European mixed forests,"588",1.41962075449263,,Central_European_mixed_forest
"1011",18651,,5.72727272727273,Central European mixed forests,"4187",0,,Central_European_mixed_forest
"1012",18652,,3.59090909090909,Central European mixed forests,"6618",0,,Central_European_mixed_forest
"1013",18653,,3.54545454545455,Central European mixed forests,"6347",0,,Central_European_mixed_forest
"1014",18654,,2.40909090909091,Central European mixed forests,"987",0.267553558188642,,Central_European_mixed_forest
"1015",18654,,2.40909090909091,Central European mixed forests,"1038",0.267553558188642,,Central_European_mixed_forest
"1016",18655,,1.05681818181818,Central European mixed forests,"34",0.373461518525645,,Central_European_mixed_forest
"1017",18655,,1.05681818181818,Central European mixed forests,"535",0.373461518525645,,Central_European_mixed_forest
"1018",18733,,5.34883720930233,Central European mixed forests,"1015",0,,Central_European_mixed_forest
"1019",18734,,5.16279069767442,Central European mixed forests,"6544",0,,Central_European_mixed_forest
"1020",18735,,3.73255813953488,Central European mixed forests,"6691",0,,Central_European_mixed_forest
"1021",18736,,4.2093023255814,Central European mixed forests,"6818",0.053837898813256,,Central_European_mixed_forest
"1022",18737,,1.91860465116279,Central European mixed forests,"1990",0.374148178852769,,Central_European_mixed_forest
"1023",18814,,4.7906976744186,Central European mixed forests,"3668",0,,Central_European_mixed_forest
"1024",18815,,4,Central European mixed forests,"6459",0,,Central_European_mixed_forest
"1025",18816,,4.25581395348837,Central European mixed forests,"6618",0,,Central_European_mixed_forest
"1026",18817,,4.16279069767442,Central European mixed forests,"6763",0,,Central_European_mixed_forest
"1027",18818,,2.75581395348837,Central European mixed forests,"4918",0.334384074825332,,Central_European_mixed_forest
"1028",18896,,2.92045454545455,Central European mixed forests,"3095",4.02961247888558,,Central_European_mixed_forest
"1029",18897,,6.35227272727273,Central European mixed forests,"6396",0,,Central_European_mixed_forest
"1030",18898,,4.14772727272727,Central European mixed forests,"6544",0,,Central_European_mixed_forest
"1031",18899,,2.82954545454545,Central European mixed forests,"6691",0,,Central_European_mixed_forest
"1032",18900,,3.03409090909091,Central European mixed forests,"6835",0,,Central_European_mixed_forest
"1033",18901,,2.96590909090909,Central European mixed forests,"356",0.0124533238117187,,Central_European_mixed_forest
"1034",18976,,0.872093023255814,Central European mixed forests,"106",0,,Central_European_mixed_forest
"1035",18977,,2.67441860465116,Central European mixed forests,"2578",13.7015785165878,,Central_European_mixed_forest
"1036",18978,,7.02325581395349,Central European mixed forests,"6321",3.65815597967454,,Central_European_mixed_forest
"1037",18979,,7.53488372093023,Central European mixed forests,"6470",0,,Central_European_mixed_forest
"1038",18980,,3.7093023255814,Central European mixed forests,"6618",0,,Central_European_mixed_forest
"1039",18981,,2.95348837209302,Central European mixed forests,"6763",0,,Central_European_mixed_forest
"1040",18982,,2.47674418604651,Central European mixed forests,"3643",0,,Central_European_mixed_forest
"1041",19058,,7.44186046511628,Central European mixed forests,"1",0.389931299886593,,Central_European_mixed_forest
"1042",19059,,7.13953488372093,Central European mixed forests,"2678",5.35068590990882,,Central_European_mixed_forest
"1043",19060,,8.7093023255814,Central European mixed forests,"6216",23.8326230428932,,Central_European_mixed_forest
"1044",19061,,10.7093023255814,Central European mixed forests,"6396",0,,Central_European_mixed_forest
"1045",19062,,5.24418604651163,Central European mixed forests,"6544",0,,Central_European_mixed_forest
"1046",19063,,3.63953488372093,Central European mixed forests,"6691",0,,Central_European_mixed_forest
"1047",19064,,3.63953488372093,Central European mixed forests,"6426",0,,Central_European_mixed_forest
"1048",19065,,1.94186046511628,Central European mixed forests,"239",0.0248385350321496,,Central_European_mixed_forest
"1049",19141,,8.53409090909091,Central European mixed forests,"5489",20.3673737029993,,Central_European_mixed_forest
"1050",19142,,8.11363636363636,Central European mixed forests,"6321",2.48022494941903,,Central_European_mixed_forest
"1051",19143,,10.5454545454545,Central European mixed forests,"6470",0,,Central_European_mixed_forest
"1052",19144,,7.52272727272727,Central European mixed forests,"6618",0,,Central_European_mixed_forest
"1053",19145,,3.32954545454545,Central European mixed forests,"6763",0,,Central_European_mixed_forest
"1054",19146,,3.20454545454545,Central European mixed forests,"4165",0.00159412837048332,,Central_European_mixed_forest
"1055",19147,,1.93181818181818,Central European mixed forests,"50",0.736314313255072,,Central_European_mixed_forest
"1056",19223,,9.73255813953488,Central European mixed forests,"1746",0.380128586832187,,Central_European_mixed_forest
"1057",19224,,11.046511627907,Central European mixed forests,"6245",0.395773842056686,,Central_European_mixed_forest
"1058",19225,,12.1162790697674,Central European mixed forests,"6396",0,,Central_European_mixed_forest
"1059",19226,,8.86046511627907,Central European mixed forests,"6544",0.152673972778324,,Central_European_mixed_forest
"1060",19227,,10.0232558139535,Central European mixed forests,"6691",0.0871979925668851,,Central_European_mixed_forest
"1061",19228,,4.09302325581395,Central European mixed forests,"6835",0.460110532846417,,Central_European_mixed_forest
"1062",19229,,2.53488372093023,Central European mixed forests,"1060",18.0969426748836,,Central_European_mixed_forest
"1063",19305,,8.8953488372093,Central European mixed forests,"3910",0.543789543430462,,Central_European_mixed_forest
"1064",19306,,10.8837209302326,Central European mixed forests,"6321",0.995460382790749,,Central_European_mixed_forest
"1065",19307,,8.74418604651163,Central European mixed forests,"6470",0.557767683515186,,Central_European_mixed_forest
"1066",19308,,14.593023255814,Central European mixed forests,"6618",0.816831718151047,,Central_European_mixed_forest
"1067",19309,,8.19767441860465,Central European mixed forests,"6763",5.52864714251419,,Central_European_mixed_forest
"1068",19310,,2.2093023255814,Central European mixed forests,"6783",14.8631530877702,,Central_European_mixed_forest
"1069",19311,,2.93023255813953,Central European mixed forests,"616",13.8306976334252,,Central_European_mixed_forest
"1070",19388,,12.9545454545455,Central European mixed forests,"4280",0.441934765766668,,Central_European_mixed_forest
"1071",19389,,10.1477272727273,Central European mixed forests,"6396",1.04691928176998,,Central_European_mixed_forest
"1072",19390,,19.3522727272727,Central European mixed forests,"6544",2.34229920342923,,Central_European_mixed_forest
"1073",19391,,16.1136363636364,Central European mixed forests,"6691",4.01806933502273,,Central_European_mixed_forest
"1074",19392,,2.98863636363636,Central European mixed forests,"6835",7.87940805010535,,Central_European_mixed_forest
"1075",19393,,2,Central European mixed forests,"6825",23.3627627404991,,Central_European_mixed_forest
"1076",19394,,2.01136363636364,Central European mixed forests,"335",6.36554024526436,,Central_European_mixed_forest
"1077",19470,,11.1511627906977,Central European mixed forests,"5354",1.01223110170744,,Central_European_mixed_forest
"1078",19471,,14.5,Central European mixed forests,"6470",2.41510932394539,,Central_European_mixed_forest
"1079",19472,,20.906976744186,Central European mixed forests,"6618",6.56997362749243,,Central_European_mixed_forest
"1080",19473,,6.77906976744186,Central European mixed forests,"6763",4.06178767927629,,Central_European_mixed_forest
"1081",19474,,2.31395348837209,Central European mixed forests,"6906",18.9928171864997,,Central_European_mixed_forest
"1082",19475,,1.51162790697674,Central European mixed forests,"6626",30.0277415998627,,Central_European_mixed_forest
"1083",19476,,1.34883720930233,Central European mixed forests,"2193",5.77413826204153,,Central_European_mixed_forest
"1084",19477,,1.82558139534884,Central European mixed forests,"150",0.791566226666421,,Central_European_mixed_forest
"1085",19552,,13.5697674418605,Central European mixed forests,"35",0.454007686935714,,Central_European_mixed_forest
"1086",19553,,9.5,Central European mixed forests,"5603",0.889160225248843,,Central_European_mixed_forest
"1087",19554,,20.1860465116279,Central European mixed forests,"6544",7.51105842538775,,Central_European_mixed_forest
"1088",19555,,15.3720930232558,Central European mixed forests,"6691",10.2418260981162,,Central_European_mixed_forest
"1089",19556,,4.55813953488372,Central European mixed forests,"6835",10.5131639191358,,Central_European_mixed_forest
"1090",19557,,1.77906976744186,Central European mixed forests,"6669",40.6603198953399,,Central_European_mixed_forest
"1091",19558,,1.06976744186047,Central European mixed forests,"6274",12.0511575564264,,Central_European_mixed_forest
"1092",19559,,0.430232558139535,Central European mixed forests,"4465",1.21770706169608,,Central_European_mixed_forest
"1093",19560,,0.720930232558139,Central European mixed forests,"5244",1.12230761471571,,Central_European_mixed_forest
"1094",19561,,0.697674418604651,Central European mixed forests,"3157",2.71172537112421,,Central_European_mixed_forest
"1095",19634,,4.16279069767442,Central European mixed forests,"1105",1.7651354464961,,Central_European_mixed_forest
"1096",19635,,13.5,Central European mixed forests,"6470",2.55284374857654,,Central_European_mixed_forest
"1097",19636,,17.9651162790698,Central European mixed forests,"6618",17.6040663054038,,Central_European_mixed_forest
"1098",19637,,6.02325581395349,Central European mixed forests,"6763",10.0338014345199,,Central_European_mixed_forest
"1099",19638,,3.58139534883721,Central European mixed forests,"5155",24.786774313444,,Central_European_mixed_forest
"1100",19639,,1.75581395348837,Central European mixed forests,"7045",16.5924826277024,,Central_European_mixed_forest
"1101",19640,,0.290697674418605,Central European mixed forests,"4864",6.00831174645493,,Central_European_mixed_forest
"1102",19641,,0.151162790697674,Central European mixed forests,"4675",2.50124963597242,,Central_European_mixed_forest
"1103",19642,,0.0697674418604651,Central European mixed forests,"2976",7.99381813449792,,Central_European_mixed_forest
"1104",19643,,0,Central European mixed forests,"1466",16.1569116882389,,Central_European_mixed_forest
"1105",19717,,11.4886363636364,Central European mixed forests,"4231",1.9631504844107,,Central_European_mixed_forest
"1106",19718,,20.2272727272727,Central European mixed forests,"6544",3.27979761686702,,Central_European_mixed_forest
"1107",19719,,9.75,Central European mixed forests,"6691",10.9925474965568,,Central_European_mixed_forest
"1108",19720,,5.90909090909091,Central European mixed forests,"6835",22.4161673347562,,Central_European_mixed_forest
"1109",19721,,1.96590909090909,Central European mixed forests,"4118",29.1320697530753,,Central_European_mixed_forest
"1110",19722,,0.738636363636364,Central European mixed forests,"5555",21.6360828967262,,Central_European_mixed_forest
"1111",19723,,0.852272727272727,Central European mixed forests,"6365",5.62572025357257,,Central_European_mixed_forest
"1112",19724,,0.0568181818181818,Central European mixed forests,"1631",15.4018319557211,,Central_European_mixed_forest
"1113",19725,,0.0681818181818182,Central European mixed forests,"862",24.8914727838386,,Central_European_mixed_forest
"1114",19798,,10.2209302325581,Central European mixed forests,"394",1.37896960465105,,Central_European_mixed_forest
"1115",19799,,12.0581395348837,Central European mixed forests,"6461",2.66957620386649,,Central_European_mixed_forest
"1116",19800,,13,Central European mixed forests,"6618",7.07810681025644,,Central_European_mixed_forest
"1117",19801,,5.90697674418605,Central European mixed forests,"6763",23.5759092080064,,Central_European_mixed_forest
"1118",19802,,2.08139534883721,Central European mixed forests,"4755",27.2390753428264,,Central_European_mixed_forest
"1119",19803,,1.30232558139535,Central European mixed forests,"5689",38.8383541602017,,Central_European_mixed_forest
"1120",19804,,0.127906976744186,Central European mixed forests,"4520",29.849032585473,,Central_European_mixed_forest
"1121",19805,,0.0232558139534884,Central European mixed forests,"1016",25.6943151193514,,Central_European_mixed_forest
"1122",19881,,10.1279069767442,Central European mixed forests,"3087",3.48767236672982,,Central_European_mixed_forest
"1123",19882,,11.4651162790698,Central European mixed forests,"6544",6.6619303327988,,Central_European_mixed_forest
"1124",19883,,12.093023255814,Central European mixed forests,"6691",10.0331055020763,,Central_European_mixed_forest
"1125",19884,,2.69767441860465,Central European mixed forests,"6005",14.9801582335055,,Central_European_mixed_forest
"1126",19885,,1.87209302325581,Central European mixed forests,"966",47.6486341007605,,Central_European_mixed_forest
"1127",19886,,0.534883720930233,Central European mixed forests,"2954",51.4642600944762,,Central_European_mixed_forest
"1128",19887,,0.0348837209302326,Central European mixed forests,"400",48.59455119804,,Central_European_mixed_forest
"1129",19963,,7.10227272727273,Central European mixed forests,"4694",6.86443185752402,,Central_European_mixed_forest
"1130",19964,,5.44318181818182,Central European mixed forests,"6618",8.21079719284047,,Central_European_mixed_forest
"1131",19965,,3.80681818181818,Central European mixed forests,"2447",23.3211274463144,,Central_European_mixed_forest
"1132",19966,,1.73863636363636,Central European mixed forests,"1849",36.3471963968151,,Central_European_mixed_forest
"1133",19967,,1.26136363636364,Central European mixed forests,"3667",59.4739299036085,,Central_European_mixed_forest
"1134",20046,,7.12790697674419,Central European mixed forests,"4505",19.5003798629617,,Central_European_mixed_forest
"1135",20047,,6.69767441860465,Central European mixed forests,"4115",24.7146349113913,,Central_European_mixed_forest
"1136",20049,,3.59302325581395,Central European mixed forests,"2849",41.338106625383,,Central_European_mixed_forest
"1137",20050,,0.569767441860465,Central European mixed forests,"1114",70.8107922898326,,Central_European_mixed_forest
"1138",20127,,6.38372093023256,Central European mixed forests,"3016",12.4252959216858,,Central_European_mixed_forest
"1139",20128,,4.2093023255814,Central European mixed forests,"6362",9.89362367444564,,Central_European_mixed_forest
"1140",20129,,4.15116279069767,Central European mixed forests,"11",30.7771079978135,,Central_European_mixed_forest
"1141",20131,,2.17441860465116,Central European mixed forests,"3084",48.7617363278872,,Central_European_mixed_forest
"1142",20209,,5.93181818181818,Central European mixed forests,"3579",21.7289122348033,,Central_European_mixed_forest
"1143",20210,,4.44318181818182,Central European mixed forests,"6033",16.2921689172401,,Central_European_mixed_forest
"1144",20211,,2.85227272727273,Central European mixed forests,"1330",20.9954085613427,,Central_European_mixed_forest
"1145",20213,,4.48863636363636,Central European mixed forests,"3",68.0184090045849,,Central_European_mixed_forest
"1146",20214,,0.5,Central European mixed forests,"399",64.2247773297494,,Central_European_mixed_forest
"1147",20290,,7.90697674418605,Central European mixed forests,"656",14.0989395055422,,Central_European_mixed_forest
"1148",20291,,5.72093023255814,Central European mixed forests,"3849",15.3517576042288,,Central_European_mixed_forest
"1149",20373,,5.04651162790698,Central European mixed forests,"826",16.3250120648784,,Central_European_mixed_forest
"1150",20374,,3.02325581395349,Central European mixed forests,"0",21.3487623309499,,Central_European_mixed_forest
"1151",28834,,0.13953488372093,Central Korean deciduous forests,"512",,0.19046179240404,Central_Korean_deciduous_forest
"1152",28915,,1.21590909090909,Central Korean deciduous forests,"405",,0.685146196793262,Central_Korean_deciduous_forest
"1153",28916,,0.681818181818182,Central Korean deciduous forests,"7124",,0.474148818655633,Central_Korean_deciduous_forest
"1154",28917,,0.25,Central Korean deciduous forests,"808",,0.327065489824707,Central_Korean_deciduous_forest
"1155",28997,,2.19767441860465,Central Korean deciduous forests,"2372",,2.86928549049236,Central_Korean_deciduous_forest
"1156",28998,,0.918604651162791,Central Korean deciduous forests,"5997",,2.49891956464006,Central_Korean_deciduous_forest
"1157",28999,,0.779069767441861,Central Korean deciduous forests,"1598",,0.143510558660855,Central_Korean_deciduous_forest
"1158",29000,,0.383720930232558,Central Korean deciduous forests,"1160",,0.00998661788112319,Central_Korean_deciduous_forest
"1159",29001,,1.13953488372093,Central Korean deciduous forests,"1031",,0.228424219169698,Central_Korean_deciduous_forest
"1160",29078,,5.02325581395349,Central Korean deciduous forests,"20",,1.48035656521299,Central_Korean_deciduous_forest
"1161",29079,,3.31395348837209,Central Korean deciduous forests,"3163",,8.46810552362015,Central_Korean_deciduous_forest
"1162",29080,,2.73255813953488,Central Korean deciduous forests,"4794",,13.8063577987219,Central_Korean_deciduous_forest
"1163",29081,,1.46511627906977,Central Korean deciduous forests,"8149",,0.533170153200112,Central_Korean_deciduous_forest
"1164",29082,,1.80232558139535,Central Korean deciduous forests,"8403",,0.67524165493313,Central_Korean_deciduous_forest
"1165",29083,,1.88372093023256,Central Korean deciduous forests,"8502",,1.32476844277902,Central_Korean_deciduous_forest
"1166",29084,,1.18604651162791,Central Korean deciduous forests,"224",,0,Central_Korean_deciduous_forest
"1167",29160,,1.58139534883721,Central Korean deciduous forests,"2495",,1.89846536506493,Central_Korean_deciduous_forest
"1168",29161,,0.988372093023256,Central Korean deciduous forests,"1254",,10.4146236796717,Central_Korean_deciduous_forest
"1169",29162,,3.83720930232558,Central Korean deciduous forests,"4378",,2.7414855954202,Central_Korean_deciduous_forest
"1170",29163,,2.77906976744186,Central Korean deciduous forests,"8523",,0.381760903795726,Central_Korean_deciduous_forest
"1171",29164,,1.67441860465116,Central Korean deciduous forests,"8664",,0.172141723842638,Central_Korean_deciduous_forest
"1172",29165,,1.43023255813953,Central Korean deciduous forests,"2147",,0.0958288909698935,Central_Korean_deciduous_forest
"1173",29242,,2.11363636363636,Central Korean deciduous forests,"627",,2.51037910201692,Central_Korean_deciduous_forest
"1174",29244,,0.375,Central Korean deciduous forests,"672",,0.597914950936777,Central_Korean_deciduous_forest
"1175",29245,,3.19318181818182,Central Korean deciduous forests,"4323",,0.744512258546737,Central_Korean_deciduous_forest
"1176",29246,,2.28409090909091,Central Korean deciduous forests,"8607",,0.182582218414198,Central_Korean_deciduous_forest
"1177",29247,,1.47727272727273,Central Korean deciduous forests,"5050",,0.0938799307252913,Central_Korean_deciduous_forest
"1178",29327,,0.372093023255814,Central Korean deciduous forests,"963",,0.128371284659855,Central_Korean_deciduous_forest
"1179",29328,,0.116279069767442,Central Korean deciduous forests,"1395",,0,Central_Korean_deciduous_forest
"1180",4877,0,2.38372093023256,Central Pacific coastal forests,"1011",,,Central_Pacific_coastal_forest
"1181",4878,0,0.348837209302326,Central Pacific coastal forests,"58",,,Central_Pacific_coastal_forest
"1182",4960,0.591999684392496,6.71590909090909,Central Pacific coastal forests,"4180",,,Central_Pacific_coastal_forest
"1183",4961,0,0.136363636363636,Central Pacific coastal forests,"74",,,Central_Pacific_coastal_forest
"1184",5041,0.0791935663623435,6.54651162790698,Central Pacific coastal forests,"60",,,Central_Pacific_coastal_forest
"1185",5042,1.30824123262569,6.26744186046512,Central Pacific coastal forests,"5442",,,Central_Pacific_coastal_forest
"1186",5043,0.00615156692161098,0.383720930232558,Central Pacific coastal forests,"215",,,Central_Pacific_coastal_forest
"1187",5124,0.136291087344028,5.2093023255814,Central Pacific coastal forests,"2239",,,Central_Pacific_coastal_forest
"1188",5125,0.218745625489918,5.86046511627907,Central Pacific coastal forests,"5840",,,Central_Pacific_coastal_forest
"1189",5126,0.00305191961179742,0.127906976744186,Central Pacific coastal forests,"82",,,Central_Pacific_coastal_forest
"1190",5206,0.4446135608031,3.28409090909091,Central Pacific coastal forests,"1304",,,Central_Pacific_coastal_forest
"1191",5207,0.650231103813321,3.94318181818182,Central Pacific coastal forests,"5294",,,Central_Pacific_coastal_forest
"1192",5208,0.111448868715671,0.5,Central Pacific coastal forests,"1233",,,Central_Pacific_coastal_forest
"1193",5213,0,0,Central Pacific coastal forests,"457",,,Central_Pacific_coastal_forest
"1194",5289,0.58688779384289,2.87209302325581,Central Pacific coastal forests,"1177",,,Central_Pacific_coastal_forest
"1195",5290,1.01092144163306,1.53488372093023,Central Pacific coastal forests,"4104",,,Central_Pacific_coastal_forest
"1196",5290,1.01092144163306,1.53488372093023,Central Pacific coastal forests,"1020",,,Central_Pacific_coastal_forest
"1197",5291,0.681252975384329,2.08139534883721,Central Pacific coastal forests,"5658",,,Central_Pacific_coastal_forest
"1198",5292,0.169867853689112,2.13953488372093,Central Pacific coastal forests,"2927",,,Central_Pacific_coastal_forest
"1199",5293,0.6434245219372,0.406976744186047,Central Pacific coastal forests,"3237",,,Central_Pacific_coastal_forest
"1200",5294,1.42233841540877,0.186046511627907,Central Pacific coastal forests,"4392",,,Central_Pacific_coastal_forest
"1201",5295,1.84929249800171,0.174418604651163,Central Pacific coastal forests,"5959",,,Central_Pacific_coastal_forest
"1202",5296,29.9569587317757,0.0348837209302326,Central Pacific coastal forests,"2807",,,Central_Pacific_coastal_forest
"1203",5371,0.147569992412683,3.13953488372093,Central Pacific coastal forests,"120",,,Central_Pacific_coastal_forest
"1204",5372,0.40037166975666,1.48837209302326,Central Pacific coastal forests,"99",,,Central_Pacific_coastal_forest
"1205",5372,0.40037166975666,1.48837209302326,Central Pacific coastal forests,"1595",,,Central_Pacific_coastal_forest
"1206",5373,0.605823646180132,3.32558139534884,Central Pacific coastal forests,"3289",,,Central_Pacific_coastal_forest
"1207",5374,0.59438072652087,1.25581395348837,Central Pacific coastal forests,"4769",,,Central_Pacific_coastal_forest
"1208",5375,3.64504846994314,0.0697674418604651,Central Pacific coastal forests,"1059",,,Central_Pacific_coastal_forest
"1209",5376,5.11384674739783,0.0348837209302326,Central Pacific coastal forests,"1315",,,Central_Pacific_coastal_forest
"1210",5377,16.9184724929392,0.0232558139534884,Central Pacific coastal forests,"26",,,Central_Pacific_coastal_forest
"1211",5457,10.3345967627755,1.10227272727273,Central Pacific coastal forests,"29",,,Central_Pacific_coastal_forest
"1212",28832,,1.38372093023256,Changbai Mountains mixed forests,"737",,2.87627518475852,Changbai_mountains_mixed_forest
"1213",28912,,2.36363636363636,Changbai Mountains mixed forests,"88",,1.23931436455912,Changbai_mountains_mixed_forest
"1214",28913,,4.45454545454545,Changbai Mountains mixed forests,"274",,0.255282528657735,Changbai_mountains_mixed_forest
"1215",28914,,5.10227272727273,Changbai Mountains mixed forests,"1822",,0.21478996753248,Changbai_mountains_mixed_forest
"1216",28993,,3.09302325581395,Changbai Mountains mixed forests,"1156",,1.92781351809744,Changbai_mountains_mixed_forest
"1217",28994,,4.8953488372093,Changbai Mountains mixed forests,"6698",,0.170687553051441,Changbai_mountains_mixed_forest
"1218",28995,,4.75581395348837,Changbai Mountains mixed forests,"7000",,0.0961683796566451,Changbai_mountains_mixed_forest
"1219",28996,,4.62790697674419,Changbai Mountains mixed forests,"3327",,2.93063125333713,Changbai_mountains_mixed_forest
